ProjectID,BuildingID,ReportingConstructionType,Borough,Block,Lot,BIN,HouseNumber,StreetName,CountedRentalUnits,CountedHomeownershipUnits,AllCountedUnits,TotalBuildingUnits,BaseSquareFootage,Stories,BBL,Community Board,Council District,Census Tract,NTA,Latitude,Longitude,Postcode
67522,934463,New Construction,,3309,39,2000000,211,EAST 203 STREET,108,0,108,108,7497,13,2033090039,7,11,413,BX05,40.873849,-73.886085,10458
67523,989049,New Construction,,2861,7501,2090447,1769,JEROME AVENUE,175,0,175,175,146881,16,2028610163,5,14,217,BX36,40.848423,-73.911846,10453
67577,3638,Preservation,,2016,50,1079770,2541,ADAM C POWELL BOULEVARD,0,312,312,312,78728,27,1020160050,10,9,236,MN03,40.823024,-73.938049,10039
67577,23412,Preservation,,1744,1,1083992,700,ESPLANADE GDNS PLAZA,0,312,312,312,14007,27,1017440001,10,9,236,MN03,40.820534,-73.936144,10039
67577,803887,Preservation,,2016,50,1079773,2569,7 AVENUE,0,312,312,312,78728,27,1020160050,10,9,236,MN03,40.823872,-73.937438,10039
67577,804988,Preservation,,1744,1,1083993,720,LENOX AVENUE,0,312,312,312,14007,27,1017440001,10,9,236,MN03,40.821198,-73.935663,10039
67577,805981,Preservation,,2016,50,1079771,101,WEST 147 STREET,0,312,312,312,78728,27,1020160050,10,9,236,MN03,40.821922,-73.93572,10039
67577,805982,Preservation,,2016,50,1079772,129,WEST 147 STREET,0,312,312,312,78728,27,1020160050,10,9,236,MN03,40.822211,-73.936399,10039
67583,998619,New Construction,,1580,10,,57,MARCUS GARVEY BOULEVARD,190,0,190,190,13885,10,,3,36,28502,BK35,40.697473,-73.940921,11206
67599,994395,New Construction,,2409,98,2000000,341,EAST 162 STREET,171,0,171,171,9653,12,2024090098,3,17,143,BX14,40.825274,-73.914825,10451
67632,86433,Preservation,,2758,29,2006310,1084,HOME STREET,56,0,56,56,9050,5,2027580029,3,17,12101,BX35,40.827849,-73.88689,10459
67632,122199,Preservation,,2757,14,2006276,1244,WESTCHESTER AVENUE,59,0,59,59,8713,5,2027570014,2,17,12102,BX27,40.826623,-73.888103,10459
67636,9438,Preservation,,248,15,1085945,82,RUTGERS SLIP,198,0,198,198,49116,21,1002480015,3,1,6,MN28,40.710591,-73.989864,10002
67672,48271,Preservation,,3045,19,2092223,2068,BATHGATE AVENUE,15,0,15,15,4305,5,2030450019,6,15,395,BX01,40.850385,-73.895169,10457
67672,96820,Preservation,,2802,5,2007550,1854,MONROE AVENUE,26,0,26,26,5963,5,2028020005,5,15,23302,BX41,40.848062,-73.906146,10457
67672,101353,Preservation,,3031,51,2011207,4619,PARK AVENUE,8,0,8,8,3798,4,2030310051,6,15,38302,BX40,40.857833,-73.893147,10458
67672,806268,Preservation,,3045,19,2092221,2072,BATHGATE AVENUE,15,0,15,15,6457,5,2030450019,6,15,395,BX01,40.850443,-73.895137,10457
67672,806269,Preservation,,3045,19,2095196,2078,BATHGATE AVENUE,11,0,11,11,6457,5,2030450019,6,15,395,BX01,40.850531,-73.895089,10457
67691,989677,New Construction,,569,17,4000000,23-11,31 ROAD,103,0,103,103,82844,6,4005690017,1,22,75,QN70,40.765808,-73.928818,11106
67720,986618,New Construction,,2170,118,1064065,37,HILLSIDE AVENUE,164,0,164,164,12765,9,1021700118,12,10,283,MN35,40.858508,-73.929532,10040
67746,5607,Preservation,,2072,36,1061769,1638,AMSTERDAM AVENUE,9,0,9,9,11580,5,1020720036,9,7,225,MN04,40.822599,-73.949543,10031
67746,22537,Preservation,,2073,25,1061793,93,HAMILTON PLACE,23,0,23,23,22608,6,1020730025,9,7,225,MN04,40.823225,-73.950305,10031
67752,88700,Preservation,,2962,60,2010206,749,JENNINGS STREET,0,10,10,10,11964,5,2029620060,3,16,151,BX35,40.831828,-73.898144,10459
67752,88703,Preservation,,2962,54,2010205,759,JENNINGS STREET,0,15,15,15,14300,5,2029620054,3,16,151,BX35,40.831877,-73.89767,10459
67752,88704,Preservation,,2962,52,2010204,763,JENNINGS STREET,0,16,16,16,14300,5,2029620052,3,16,151,BX35,40.831891,-73.897529,10459
67788,988341,New Construction,,2368,12,2001224,972,WASHINGTON AVENUE,107,0,107,107,83992,12,2023680012,3,17,185,BX35,40.825487,-73.910106,10456
67806,131213,Preservation,,934,41,3018666,76,5 AVENUE,0,0,0,6,1200,4,3009340041,6,39,12901,BK37,40.680691,-73.977574,11217
67806,208771,Preservation,,389,12,3005985,320,BERGEN STREET,0,0,0,3,700,3,3003890012,2,33,127,BK38,40.683104,-73.981208,11217
67806,208772,Preservation,,389,13,3005986,322,BERGEN STREET,0,0,0,11,1800,4,3003890013,2,33,127,BK38,40.683082,-73.981154,11217
67806,208777,Preservation,,389,22,3005988,332,BERGEN STREET,0,0,0,8,7200,4,3003890022,2,33,127,BK38,40.682975,-73.980876,11217
67806,355781,Preservation,,955,52,3020075,643,PRESIDENT STREET,0,0,0,10,1375,5,3009550052,6,39,133,BK37,40.676066,-73.981614,11215
67806,383808,Preservation,,952,67,3019733,677,UNION STREET,0,0,0,8,1250,4,3009520067,6,39,131,BK37,40.677107,-73.982244,11215
67806,383810,Preservation,,955,39,3020066,680,UNION STREET,0,0,0,10,1300,5,3009550039,6,39,133,BK37,40.676689,-73.981206,11215
67806,388137,Preservation,,395,48,3006284,579,WARREN STREET,0,0,0,8,1620,4,3003950048,2,33,127,BK38,40.681591,-73.981392,11217
67890,23647,Preservation,,1736,1,1083987,560,LENOX AVENUE,106,0,106,106,16986,6,1017360001,10,9,212,MN03,40.816237,-73.939288,10037
67890,805961,Preservation,,1736,60,1083986,50,WEST 139 STREET,108,0,108,108,24980,6,1017360060,10,9,212,MN03,40.816102,-73.937658,10037
67895,5318,Preservation,,1083,1,1086807,540,WEST 55 STREET,0,396,396,396,52720,38,1010830001,4,6,135,MN15,40.76856,-73.991307,10019
67898,991371,New Construction,,3730,1,2102921,1810,WATSON AVENUE,205,0,205,205,7020,16,2037300001,9,18,44,BX55,40.827858,-73.864953,10472
67899,1004426,New Construction,,3325,60,,223,LINDEN STREET,153,0,153,153,7692,13,,4,37,433,BK77,40.696176,-73.916696,11221
67910,22728,Preservation,,267,1,1083402,25,MONTGOMERY STREET,0,141,141,141,136070,21,1002670001,3,1,202,MN28,40.713434,-73.985077,10002
67910,25509,Preservation,,259,71,1003215,35,MONTGOMERY STREET,0,145,145,145,287175,21,1002590071,3,1,202,MN28,40.713053,-73.985045,10002
67910,29402,Preservation,,259,1,1003212,75,MONTGOMERY STREET,0,124,124,124,126150,21,1002590001,3,1,202,MN28,40.711535,-73.984818,10002
67910,29403,Preservation,,244,19,1003141,605,WATER STREET,0,124,124,124,124600,21,1002440019,3,1,202,MN28,40.711249,-73.98445,10002
67910,29405,Preservation,,243,56,1077586,645,WATER STREET,0,124,124,124,125750,21,1002430056,3,1,202,MN28,40.711383,-73.98265,10002
67910,805444,Preservation,,243,56,1077587,675,WATER STREET,0,124,124,124,125750,21,1002430056,3,1,202,MN28,40.711446,-73.98173,10002
67960,122729,Preservation,,3739,12,2023810,1120,WHEELER AVENUE,4,0,4,4,1600,2,2037390012,9,17,5002,BX55,40.826672,-73.879669,10472
67981,1003757,New Construction,,341,158,,165,BROOME STREET,232,0,232,232,100000,16,,3,1,1402,MN28,40.71672,-73.985646,10002
67991,680710,Preservation,,15574,48,4298509,14-15,MOTT AVENUE,42,0,42,42,46956,6,4155740048,14,31,101001,QN15,40.601257,-73.747921,11691
68073,831979,Preservation,,3271,125,,3815,PUTNAM AVENUE WEST,90,0,90,90,13952,8,,,,,,,,
68080,992352,New Construction,,2714,30,2005661,980,WESTCHESTER AVENUE,151,0,151,151,25840,7,2027140030,2,17,159,BX27,40.823204,-73.894731,10459
68108,989113,New Construction,,4496,1,,583,EMERALD STREET,156,0,156,156,19496,8,,5,42,1220,BK82,40.668573,-73.858751,11208
68125,996758,New Construction,,4657,67,2000000,718,EAST 212 STREET,87,0,87,87,94430,8,2046570067,12,12,380,BX44,40.878308,-73.864804,10467
68125,996771,New Construction,,4657,42,,713,EAST 211 STREET,83,0,83,83,77047,8,,12,12,380,BX44,40.877719,-73.865239,10467
68132,996730,New Construction,,3273,118,2016237,2856,WEBSTER AVENUE,188,0,188,188,11115,12,2032730118,7,15,397,BX06,40.866723,-73.884546,10458
68134,41770,Preservation,,2012,39,1060144,104,WEST 144 STREET,15,0,15,15,3747,5,1020120039,10,9,232,MN03,40.819897,-73.937044,10030
68134,41771,Preservation,,2012,41,1060145,106,WEST 144 STREET,15,0,15,15,3747,5,1020120041,10,9,232,MN03,40.819936,-73.937138,10030
68134,41772,Preservation,,2012,42,1060146,108,WEST 144 STREET,15,0,15,15,3747,5,1020120042,10,9,232,MN03,40.819982,-73.937247,10030
68134,41774,Preservation,,2012,44,1060147,110,WEST 144 STREET,15,0,15,15,3747,5,1020120044,10,9,232,MN03,40.820015,-73.937326,10030
68160,996485,New Construction,,3943,199,2033976,1701,PURDY STREET,221,0,221,221,16613,8,2039430199,9,18,21002,BX46,40.839853,-73.853913,10462
68188,41491,Preservation,,2010,21,1060088,111,WEST 141 STREET,59,0,59,59,5233,5,1020100021,10,9,230,MN03,40.818153,-73.938661,10030
68188,41496,Preservation,,2009,45,1060070,148,WEST 141 STREET,30,0,30,30,2154,5,1020090045,10,9,230,MN03,40.818488,-73.939502,10030
68192,1101,Preservation,,1558,50,1050342,1850,2 AVENUE,0,0,0,49,64198,25,1015580050,8,5,15601,MN32,40.78396,-73.947283,10128
68196,82951,Preservation,,2691,109,2005270,1035,HALL PLACE,22,0,22,22,4872,5,2026910109,2,17,131,BX33,40.824442,-73.897895,10459
68196,88153,Preservation,,2705,7,2005480,1036,INTERVALE AVENUE,21,0,21,21,4400,5,2027050007,2,17,131,BX33,40.824477,-73.896843,10459
68196,88154,Preservation,,2700,62,2005411,1039,INTERVALE AVENUE,20,0,20,20,20586,5,2027000062,2,17,131,BX33,40.824515,-73.896861,10459
68196,88184,Preservation,,2706,50,2005501,1158,INTERVALE AVENUE,18,0,18,18,4024,5,2027060050,2,17,131,BX33,40.827643,-73.895754,10459
68196,109978,Preservation,,2744,21,2006030,1118,SOUTHERN BOULEVARD,6,0,6,6,2040,4,2027440021,2,17,12701,BX27,40.826525,-73.891904,10459
68196,114967,Preservation,,2706,60,2005503,1141,TIFFANY STREET,25,0,25,25,4896,5,2027060060,2,17,131,BX33,40.82683,-73.894964,10459
68210,989008,New Construction,,2371,52,2001305,3401,3 AVENUE,148,0,148,148,8946,10,2023710052,3,16,185,BX35,40.828457,-73.906973,10456
68211,989031,New Construction,,490,90,,45009,27 AVENUE,162,0,162,163,1,15,,,,,,,,
68231,38449,Preservation,,1901,51,1057415,138,WEST 117 STREET,27,0,27,27,2523,5,1019010051,10,9,218,MN11,40.803422,-73.95093,10026
68231,38468,Preservation,,1922,53,1058380,264,WEST 117 STREET,14,0,14,14,2523,5,1019220053,10,9,218,MN11,40.804711,-73.953978,10026
68296,77232,Preservation,,3738,27,2023772,1160,EVERGREEN AVENUE,61,0,61,61,10500,6,2037380027,9,17,5002,BX55,40.827316,-73.880774,10472
68296,114418,Preservation,,3143,150,2013321,2240,TIEBOUT AVENUE,57,0,57,57,9089,5,2031430150,5,15,38302,BX40,40.855583,-73.897879,10457
68351,119046,Preservation,,2843,74,2008101,1416,WALTON AVENUE,60,0,60,60,8634,5,2028430074,4,14,223,BX63,40.839964,-73.915637,10452
68387,47143,Preservation,,4425,1,2051242,2410,BARKER AVENUE,0,0,0,172,1,3,2044250001,11,15,33202,BX07,40.861793,-73.869411,10467
68405,217813,Preservation,,449,12,3007544,239,CARROLL STREET,9,0,9,9,1071,4,3004490012,6,39,77,BK33,40.680923,-73.996066,11231
68405,365721,Preservation,,332,52,3004178,213,SACKETT STREET,7,0,7,7,1250,4,3003320052,6,39,67,BK33,40.684022,-73.998926,11231
68405,809200,Preservation,,435,1,3007215,275,PRESIDENT STREET,15,0,15,15,2237,5,3004350001,6,39,75,BK33,40.681541,-73.995706,11231
68409,991162,New Construction,,352,52,3000000,55,SUMMIT STREET,0,5,5,5,2000,5,3003520052,6,39,51,BK33,40.682617,-74.004766,11231
68409,996617,New Construction,,352,51,3255687,59,SUMMIT STREET,0,0,0,2,2000,4,3003520050,6,39,51,BK33,40.682584,-74.004648,11231
68409,996618,New Construction,,352,51,3000000,57,SUMMIT STREET,0,0,0,2,2000,4,3003520051,6,39,51,BK33,40.6826,-74.004705,11231
68432,288856,Preservation,,4271,9001,3343249,750,ELDERT LANE,32,0,32,32,20540,17,3042719001,5,42,1208,BK82,40.671982,-73.863456,11208
68432,288857,Preservation,,4271,9001,3343250,760,ELDERT LANE,294,0,294,294,20540,17,3042719001,5,42,1208,BK82,40.671675,-73.863381,11208
68432,326066,Preservation,,4271,5,3095889,675,LINCOLN AVENUE,319,0,319,319,18082,18,3042710005,5,42,1208,BK82,40.672675,-73.866436,11208
68432,326090,Preservation,,4271,9001,3343256,735,LINCOLN AVENUE,294,0,294,294,20540,17,3042719001,5,42,1208,BK82,40.671189,-73.866071,11208
68432,808252,Preservation,,4271,9001,3343252,790,ELDERT LANE,294,0,294,294,20540,17,3042719001,5,42,1208,BK82,40.670554,-73.863105,11208
68432,808705,Preservation,,4271,9001,3343260,765,LINCOLN AVENUE,294,0,294,294,20540,17,3042719001,5,42,1208,BK82,40.67028,-73.865853,11208
68433,6012,Preservation,,1225,1,1032551,711,AMSTERDAM AVENUE,0,194,194,194,11981,27,1012250001,7,6,181,MN12,40.793032,-73.971097,10025
68434,108496,Preservation,,3237,108,2015143,2629,SEDGWICK AVENUE,0,0,0,30,8040,5,2032370108,7,14,269,BX30,40.869096,-73.905122,10468
68458,994674,New Construction,,4214,12,,437,EUCLID AVENUE,135,0,135,135,13037,8,,5,42,1196,BK82,40.676444,-73.87216,11208
68462,1004802,New Construction,,15825,7,4000000,35-01,BEACH CHANNEL DRIVE,146,0,146,146,37490,8,4158250007,14,31,992,QN12,40.596245,-73.767871,11691
68465,1001185,New Construction,,15876,1,,180,BEACH 43 STREET,0,0,0,1,6480,2,,14,31,97202,QN12,40.592723,-73.774419,11691
68496,35687,Preservation,,1210,26,1031763,117,WEST 79 STREET,78,0,78,78,4265,7,1012100026,7,6,165,MN12,40.782276,-73.976229,10024
68497,993152,New Construction,,2975,1,2000000,1210,SIMPSON STREET,72,0,72,72,9699,7,2029750001,3,17,125,BX35,40.828963,-73.892887,10459
68530,44777,Preservation,,5141,120,2096041,1,ADLER PLACE,0,52,52,52,1,1,2051410120,10,12,46201,BX13,40.871475,-73.828183,10475
68530,806229,Preservation,,5141,120,2095392,100,ALCOTT PLACE,0,384,384,384,1,1,2051410120,10,12,46201,BX13,40.871673,-73.830392,10475
68530,806230,Preservation,,5141,120,2095393,120,ALCOTT PLACE,0,384,384,384,1,1,2051410120,10,12,46201,BX13,40.871755,-73.83037,10475
68530,806231,Preservation,,5141,120,2095394,140,ALCOTT PLACE,0,384,384,384,1,1,2051410120,10,12,46201,BX13,40.872008,-73.830217,10475
68530,806232,Preservation,,5141,120,2095395,100,ALDRICH STREET,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.870067,-73.832153,10475
68530,806260,Preservation,,5141,120,2095396,100,ASCH LOOP,0,175,175,175,1,1,2051410120,10,12,46201,BX13,40.87079,-73.826883,10475
68530,806274,Preservation,,5141,120,2095397,600,BAYCHESTER AVENUE,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.871669,-73.833317,10475
68530,806275,Preservation,,5141,120,2095386,900,BAYCHESTER AVENUE,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.876904,-73.833705,10475
68530,806286,Preservation,,5141,120,2095398,100,BELLAMY LOOP,0,175,175,175,1,1,2051410120,10,12,46201,BX13,40.87261,-73.825656,10475
68530,806290,Preservation,,5141,120,2096753,100,BENCHLEY PLACE,0,384,384,384,1,1,2051410120,10,12,46201,BX13,40.873961,-73.825985,10475
68530,806291,Preservation,,5141,120,2096754,120,BENCHLEY PLACE,0,384,384,384,1,1,2051410120,10,12,46201,BX13,40.873827,-73.826062,10475
68530,806292,Preservation,,5141,120,2096755,140,BENCHLEY PLACE,0,384,384,384,1,1,2051410120,10,12,46201,BX13,40.874189,-73.825876,10475
68530,806360,Preservation,,5141,120,2096806,100,CARVER LOOP,0,175,175,175,1,1,2051410120,10,12,46201,BX13,40.877918,-73.825548,10475
68530,806361,Preservation,,5141,120,2096807,100,CASALS PLACE,0,384,384,384,1,1,2051410120,10,12,46201,BX13,40.87846,-73.824162,10475
68530,806362,Preservation,,5141,120,2096808,120,CASALS PLACE,0,384,384,384,1,1,2051410120,10,12,46201,BX13,40.878657,-73.82406,10475
68530,806363,Preservation,,5141,120,2096809,140,CASALS PLACE,0,384,384,384,1,1,2051410120,10,12,46201,BX13,40.878465,-73.82418,10475
68530,806376,Preservation,,5141,120,2096810,100,CO-OP CITY BOULEVARD,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.871135,-73.82511,10475
68530,806377,Preservation,,5141,120,2095387,900,CO-OP CITY BOULEVARD,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.878284,-73.829767,10475
68530,806423,Preservation,,5141,120,2095388,100,DARROW PLACE,0,175,175,175,1,1,2051410120,10,12,46201,BX13,40.877837,-73.831533,10475
68530,806429,Preservation,,5141,120,2096811,100,DEBS PLACE,0,175,175,175,1,1,2051410120,10,12,46201,BX13,40.87647,-73.8277,10475
68530,806439,Preservation,,5141,120,2096812,100,DE KRUIF PLACE,0,384,384,384,1,1,2051410120,10,12,46201,BX13,40.875769,-73.828899,10475
68530,806440,Preservation,,5141,120,2096813,120,DE KRUIF PLACE,0,384,384,384,1,1,2051410120,10,12,46201,BX13,40.875404,-73.829113,10475
68530,806441,Preservation,,5141,120,2095389,140,DE KRUIF PLACE,0,384,384,384,1,1,2051410120,10,12,46201,BX13,40.875412,-73.829135,10475
68530,806452,Preservation,,5141,120,2095390,100,DONIZETTI PLACE,0,175,175,175,1,1,2051410120,10,12,46201,BX13,40.875697,-73.832359,10475
68530,806453,Preservation,,5141,120,2096814,100,DREISER LOOP,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.878155,-73.82813,10475
68530,806454,Preservation,,5141,120,2095391,150,DREISER LOOP,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.876377,-73.830022,10475
68530,806655,Preservation,,5135,51,2093858,100,EINSTEIN LOOP NORTH,0,175,175,175,1,1,2051350051,10,12,302,BX13,40.865161,-73.822176,10475
68530,806656,Preservation,,5135,51,2093859,100,ELGAR PLACE,0,384,384,384,1,1,2051350051,10,12,302,BX13,40.863634,-73.821678,10475
68530,806657,Preservation,,5135,51,2093860,120,ELGAR PLACE,0,384,384,384,1,1,2051350051,10,12,302,BX13,40.863772,-73.821858,10475
68530,806658,Preservation,,5135,51,2093861,140,ELGAR PLACE,0,384,384,384,1,1,2051350051,10,12,302,BX13,40.863755,-73.821865,10475
68530,806664,Preservation,,5135,51,2093862,100,ERDMAN PLACE,0,175,175,175,1,1,2051350051,10,12,302,BX13,40.864015,-73.822678,10475
68530,806665,Preservation,,5135,51,2093851,100,ERSKINE PLACE,0,207,207,207,1,1,2051350051,10,12,302,BX13,40.86146,-73.82121,10475
68530,806761,Preservation,,5135,51,2093857,2400,HUNTER AVENUE,0,175,175,175,1,1,2051350051,10,12,302,BX13,40.86169,-73.824344,10475
68530,806762,Preservation,,5135,51,2093863,4100,HUTCHINSON RIV PARKWAY,0,207,207,207,1,1,2051350051,10,12,302,BX13,40.862985,-73.825826,10475
68530,806763,Preservation,,5135,51,2093864,4160,HUTCHINSON RIV PARKWAY,0,207,207,207,1,1,2051350051,10,12,302,BX13,40.865835,-73.823273,10475
68530,806765,Preservation,,5135,51,2093852,4200,HUTCHINSON RIV PARKWAY,0,175,175,175,1,1,2051350051,10,12,302,BX13,40.867054,-73.82173,10475
68530,812984,Preservation,,5141,120,2100962,1A,ASCH LOOP,0,18,18,18,1,1,2051410120,10,12,46201,BX13,40.871369,-73.830602,10475
68530,813063,Preservation,,5141,120,2096043,1,BROUN PLACE,0,36,36,36,1,1,2051410120,10,12,46201,BX13,40.872966,-73.826697,10475
68530,814396,Preservation,,5141,120,2096045,1,DEFOE PLACE,0,26,26,26,1,1,2051410120,10,12,46201,BX13,40.876375,-73.830636,10475
68530,814422,Preservation,,5141,120,2096044,1A,COOPER PLACE,0,38,38,38,1,1,2051410120,10,12,46201,BX13,40.877538,-73.824725,10475
68530,951637,Preservation,,5141,120,2124552,2,ADLER PLACE,0,52,52,52,1,1,2051410120,10,12,46201,BX13,40.871475,-73.828183,10475
68530,951816,Preservation,,5141,120,2124570,23,ADLER PLACE,0,32,32,32,1,1,2051410120,10,12,46201,BX13,40.871596,-73.828139,10475
68530,951817,Preservation,,5141,120,2124569,22,ADLER PLACE,0,32,32,32,1,1,2051410120,10,12,46201,BX13,40.871538,-73.828172,10475
68530,951843,Preservation,,5141,120,2124599,2,BROUN PLACE,0,36,36,36,1,1,2051410120,10,12,46201,BX13,40.872966,-73.826697,10475
68530,967121,Preservation,,5141,120,2128649,2A,COOPER PLACE,0,38,38,38,1,1,2051410120,10,12,46201,BX13,40.877533,-73.824703,10475
68530,967191,Preservation,,5141,120,2128635,2,DEFOE PLACE,0,26,26,26,1,1,2051410120,10,12,46201,BX13,40.876375,-73.830636,10475
68530,967209,Preservation,,5141,120,2128838,2A,ASCH LOOP,0,18,18,18,1,1,2051410120,10,12,46201,BX13,40.871369,-73.830602,10475
68530,967230,Preservation,,5141,120,2128857,2A,DEBS PLACE,0,34,34,34,1,1,2051410120,10,12,46201,BX13,40.876652,-73.828285,10475
68530,967237,Preservation,,5141,120,2100958,1A,DEBS PLACE,0,34,34,34,1,1,2051410120,10,12,46201,BX13,40.876652,-73.828285,10475
68530,967663,Preservation,,5141,120,2128841,120,ASCH LOOP,0,150,150,150,1,1,2051410120,10,12,46201,BX13,40.870853,-73.827129,10475
68530,967664,Preservation,,5141,120,2128842,140,ASCH LOOP,0,175,175,175,1,1,2051410120,10,12,46201,BX13,40.870908,-73.827375,10475
68530,967676,Preservation,,5141,120,2128843,120,BELLAMY LOOP,0,150,150,150,1,1,2051410120,10,12,46201,BX13,40.872875,-73.826433,10475
68530,967677,Preservation,,5141,120,2128844,140,BELLAMY LOOP,0,175,175,175,1,1,2051410120,10,12,46201,BX13,40.872778,-73.826155,10475
68530,967680,Preservation,,5141,120,2128845,120,CO OP CITY BOULEVARD,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.871566,-73.824802,10475
68530,967681,Preservation,,5141,120,2128836,120,ALDRICH STREET,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.870146,-73.831665,10475
68530,967683,Preservation,,5141,120,2128837,620,BAYCHESTER AVENUE,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.871886,-73.833436,10475
68530,977817,Preservation,,5141,120,2128810,920,BAYCHESTER AVENUE,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.877178,-73.833625,10475
68530,977818,Preservation,,5141,120,2128851,920,CO OP CITY BOULEVARD,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.878472,-73.830429,10475
68530,977819,Preservation,,5141,120,2128850,170,DREISER LOOP,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.877139,-73.829615,10475
68530,977822,Preservation,,5141,120,2128846,120,DONIZETTI PLACE,0,150,150,150,1,1,2051410120,10,12,46201,BX13,40.875757,-73.832522,10475
68530,977823,Preservation,,5141,120,2128847,140,DONIZETTI PLACE,0,175,175,175,1,1,2051410120,10,12,46201,BX13,40.875884,-73.832862,10475
68530,977825,Preservation,,5141,120,2128852,120,DREISER LOOP,0,207,207,207,1,1,2051410120,10,12,46201,BX13,40.877332,-73.828092,10475
68530,977830,Preservation,,5141,120,2128848,120,DARROW PLACE,0,150,150,150,1,1,2051410120,10,12,46201,BX13,40.87801,-73.831956,10475
68530,977831,Preservation,,5141,120,2128849,140,DARROW PLACE,0,175,175,175,1,1,2051410120,10,12,46201,BX13,40.878445,-73.833014,10475
68530,977834,Preservation,,5141,120,2128855,120,DEBS PLACE,0,150,150,150,1,1,2051410120,10,12,46201,BX13,40.87647,-73.8277,10475
